"","subject","Gender","Age","Income","Education","Residence","Country","NativeLanguage","FinancialLiteracy","attention_check_grater_than_3","attention_check_grater_than_2","loi_lower_than_loiX0_33","native_language_is_country_language","coupon","response","numeric_income"
"14115","R_3JyFs5mmD3BhgFz","Female","35","More than 390000 SEK","17","Sweden","Sweden","Hindi",3,TRUE,TRUE,FALSE,FALSE,"free",0,5
"14116","R_1kTRjFbkqWeqNeP","Female","19","Less than 130000 SEK","13","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14117","R_3sbpO8T9T6vBvJ1","Female","33","260000 SEK - 325000 SEK","22","Sweden","Sweden","Spanish",3,TRUE,TRUE,FALSE,FALSE,"free",0,3
"14118","R_3nO8deHP2uosbVz","Male","22","130000 SEK - 195000 SEK","16","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",1,1
"14119","R_1hHnmKO8yWGi3gR","Male","44","195000 SEK - 260000 SEK","15","Sweden","Sweden","Swedish",0,FALSE,TRUE,FALSE,TRUE,"free",0,2
"14120","R_2CK5J1pYQ6yzP9D","Male","30","325000 SEK - 390000 SEK","18","Sweden","Sweden","Swedish",4,FALSE,TRUE,FALSE,TRUE,"free",0,4
"14121","R_rdRz5GMNfwegPp7","Female","25","130000 SEK - 195000 SEK","16","Sweden","Sweden","Spanish",2,TRUE,TRUE,FALSE,FALSE,"free",0,1
"14122","R_1mO9JpM7VHYrXg2","Male","28","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,5
"14123","R_ujIxWj8kfhOrUE9","Male","40","130000 SEK - 195000 SEK","14","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,1
"14124","R_ClbvWfaZfrdnLIB","Male","30","325000 SEK - 390000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,4
"14125","R_9uXUjsSEOi1Oz4Z","Male","57","260000 SEK - 325000 SEK","20","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,3
"14126","R_3qvUQ0WckKB4d5z","Female","22","Less than 130000 SEK","14","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"free",0,0
"14127","R_2dzMY6gJFOl1y2F","Female","31","Less than 130000 SEK","9.5","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14128","R_2domswqARhsKnZ8","Female","23","130000 SEK - 195000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",1,1
"14129","R_1dNwC6urUa4UWb6","Male","24","Less than 130000 SEK","17","Sweden","Sweden","Hungarian",2,TRUE,TRUE,FALSE,FALSE,"free",0,0
"14130","R_RQ88TV2aZFHw3vz","Male","19","Less than 130000 SEK","13","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14131","R_22tTmcG45aspW7x","Female","19","Less than 130000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14132","R_3NyblmcZG0vyszz","Male","20","Less than 130000 SEK","14","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14133","R_3lSymi8JBoKkldo","Prefer not to say","26","260000 SEK - 325000 SEK","5","Sweden","Sweden","Swedish",0,FALSE,TRUE,FALSE,TRUE,"free",1,3
"14134","R_VP7HT4lTzMN5nwZ","Female","28","Less than 130000 SEK","17","Sweden","Sweden","Arabic",2,TRUE,TRUE,FALSE,FALSE,"free",0,0
"14135","R_tKyKpCyIkC9HbEJ","Male","20","130000 SEK - 195000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,1
"14136","R_31sXamBcGoQXBpW","Female","30","Less than 130000 SEK","18","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14137","R_1I48xVfccKhN5W5","Female","30","195000 SEK - 260000 SEK","24","Sweden","Sweden","German",3,TRUE,TRUE,FALSE,FALSE,"free",0,2
"14138","R_5BDQHQr7Y2j8cO5","Female","28","130000 SEK - 195000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,1
"14139","R_ZIw1quOSmXyGnpD","Female","24","Less than 130000 SEK","15","Finland","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14140","R_3UUxuN4VFopxm3D","Male","38","More than 390000 SEK","12","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"free",1,5
"14141","R_31Eho5hdzyzERzz","Female","30","Less than 130000 SEK","13","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,0
"14142","R_3lWkCUjsC3hBZP2","Male","24","Less than 130000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",1,0
"14143","R_7V6MOWfvziXcYSJ","Female","28","195000 SEK - 260000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,2
"14144","R_2aQruK9WrkejlCe","Female","39","260000 SEK - 325000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,3
"14145","R_1GH71DWBnnHMGpr","Male","28","Less than 130000 SEK","18","Sweden","Sweden","Other",2,TRUE,TRUE,FALSE,FALSE,"free",1,0
"14146","R_2bW6Di0rjFf3bnL","Female","26","More than 390000 SEK","15.5","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,5
"14147","R_3jd3EbWypoyTLxn","Female","22","Less than 130000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",1,0
"14148","R_3dVNjgGO7cfaVOK","Female","24","260000 SEK - 325000 SEK","16","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,3
"14149","R_3Gy1auYRck5FaoL","Female","27","260000 SEK - 325000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,3
"14150","R_CeIG9WCGlP3hYxb","Male","41","More than 390000 SEK","18","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"free",0,5
"14151","R_3PjbeC8QUjW1fGb","Male","32","Less than 130000 SEK","17","Ethiopia","Sweden","Other",4,TRUE,TRUE,FALSE,FALSE,"free",0,0
"14152","R_1251LJXzinY6sw5","Male","32","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,5
"14153","R_31LvnfElq07Y1QA","Male","28","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"free",0,5
"14154","R_2xwVz000FFbjxTp","Male","47","325000 SEK - 390000 SEK","17.5","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"free",0,4
"14155","R_1CklogaJQVJa9Vj","Female","29","260000 SEK - 325000 SEK","20","Sweden","Sweden","Swedish",1,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14156","R_2wcVJOWrlU53NwL","Female","46","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14157","R_pLxH5vF305D7wJ3","Male","47","More than 390000 SEK","11","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14158","R_1IjfFYb6H1MOfY8","Prefer not to say","25","260000 SEK - 325000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,3
"14159","R_129IHwXtEkhJ9S5","Male","27","325000 SEK - 390000 SEK","19","Finland","Sweden","Swedish",4,FALSE,TRUE,FALSE,TRUE,"purchased",0,4
"14160","R_262vzdROsNo0JUn","Female","36","More than 390000 SEK","15","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14161","R_1JIMZS07ITHgEug","Female","41","260000 SEK - 325000 SEK","14","Sweden","Sweden","Swedish",1,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14162","R_2Y3aRgfQmGHZ9zK","Female","31","More than 390000 SEK","14","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14163","R_1jsafO9D3aEzvpk","Female","38","Prefer not to answer","16","Belgium","Sweden","Dutch",4,TRUE,TRUE,FALSE,FALSE,"purchased",0,NA
"14164","R_9tY7ofRnbR21k1X","Male","27","More than 390000 SEK","14","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14165","R_3lKXXac1M2nv0Fu","Male","28","325000 SEK - 390000 SEK","0","Sweden","Sweden","French",3,FALSE,TRUE,FALSE,FALSE,"purchased",0,4
"14166","R_bQ2Rq56AiNC14nD","Male","40","More than 390000 SEK","25","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14167","R_2vkbixXCISRMOUG","Male","26","260000 SEK - 325000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14168","R_wXIi3xx9jnPjhOF","Female","36","325000 SEK - 390000 SEK","14","Sweden","Sweden","Swedish",4,FALSE,TRUE,FALSE,TRUE,"purchased",0,4
"14169","R_33DWBphOCgXzodS","Male","18","260000 SEK - 325000 SEK","12","Sweden","Sweden","Vietnamese",3,TRUE,TRUE,FALSE,FALSE,"purchased",1,3
"14170","R_2dYmNQSz2hQjrKM","Female","25","325000 SEK - 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14171","R_3Ra2fNPHmPD7ccC","Male","32","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14172","R_XNu9J0MgHeZ6ZRn","Female","21","130000 SEK - 195000 SEK","11.5","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,1
"14173","R_1imxGn69Qo2l2Nv","Female","30","260000 SEK - 325000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,3
"14174","R_Ua9J98e5GfLjGTf","Female","56","195000 SEK - 260000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14175","R_27VYL2zEK98rein","Male","34","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14176","R_2UYLh1PWaNWNEHg","Male","26","325000 SEK - 390000 SEK","16","United Kingdom of Great Britain and Northern Ireland","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14177","R_2t390PFHu6w1KbG","Male","41","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14178","R_VOOuqSE0szUijHX","Male","35","More than 390000 SEK","18","Italy","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14179","R_WcA1xX5SbtSVv9v","Male","27","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14180","R_1rw95hh5TQhksVk","Female","32","More than 390000 SEK","22","Sweden","Sweden","Brazilian Portuguese",4,TRUE,TRUE,FALSE,FALSE,"purchased",1,5
"14181","R_2tgHlK0r1KoikSB","Male","36","More than 390000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14182","R_3gMGVuW7Vn6OuL8","Male","33","More than 390000 SEK","10","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14183","R_3lRADQ5htzt2kfS","Male","36","260000 SEK - 325000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,3
"14184","R_1CHfnGiUWl1N0Kn","Male","28","More than 390000 SEK","13","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14185","R_vYv0GhENZze9QYN","Male","22","More than 390000 SEK","15","Sweden","Sweden","Swedish",2,FALSE,TRUE,FALSE,TRUE,"purchased",1,5
"14186","R_6zYGgmpokn8nQbv","Male","33","More than 390000 SEK","15","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14187","R_11ZWZFd1cuRWd5O","Female","36","130000 SEK - 195000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14188","R_1pnHKzMcCTpMRVv","Male","23","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14189","R_3nORFvwnEc2Kzb7","Female","48","More than 390000 SEK","22","Sweden","Sweden","Other",4,TRUE,TRUE,FALSE,FALSE,"purchased",0,5
"14190","R_6mOfhh8Xsem6JIR","Male","42","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14191","R_39lCPkuqh4qrerT","Female","33","325000 SEK - 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14192","R_OfcaymL5h0N5NS1","Male","32","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",1,5
"14193","R_1prtRkx6zKAtF35","Male","36","More than 390000 SEK","18","Germany","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14194","R_2PvVfPSvU4ReJly","Male","18","More than 390000 SEK","11","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",0,5
"14195","R_3DkdZBmJ4K5mF8q","Female","44","More than 390000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14196","R_1o6xbNlkwwUShUU","Male","29","325000 SEK - 390000 SEK","15","Sweden","Sweden","Swedish",4,FALSE,TRUE,FALSE,TRUE,"purchased",1,4
"14197","R_894kCM0kqCMcY0N","Female","53","325000 SEK - 390000 SEK","18","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,4
"14198","R_3J58w3J2MyPnOpg","Female","64","Prefer not to answer","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,NA
"14199","R_1N9pLf5xML0DPhf","Female","56","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",0,5
"14200","R_Rh8ee72WDqV9aDv","Female","34","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14201","R_1dGq2ozylMjp6Pd","Male","25","Less than 130000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,0
"14202","R_3elVPkl7BfzUtKC","Female","61","130000 SEK - 195000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14203","R_9ynXTYh370AK0Lf","Female","40","325000 SEK - 390000 SEK","11","Sweden","Sweden","Swedish",0,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14204","R_270ZMKQIOdtfTi9","Female","24","More than 390000 SEK","13","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",1,5
"14205","R_2cuu3pdM6ik8cmg","Male","54","325000 SEK - 390000 SEK","10","Sweden","Sweden","Other",3,TRUE,TRUE,FALSE,FALSE,"purchased",0,4
"14206","R_3JlMsLB6anOv0dM","Non-binary / third gender","62","195000 SEK - 260000 SEK","15","Sweden","Sweden","Swedish",0,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14207","R_RqtZoFntEhYL733","Male","33","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14208","R_2w4gJouImZ3m1xw","Male","40","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14209","R_3qeNeqBBEg0uPfo","Female","62","195000 SEK - 260000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14210","R_0Ptf0cRIu8gZsel","Female","24","195000 SEK - 260000 SEK","18","Sweden","Sweden","Other",3,TRUE,TRUE,FALSE,FALSE,"purchased",0,2
"14211","R_2pQs7M283DDCGiI","Male","34","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14212","R_1E1h16C1kPar46m","Female","28","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",0,5
"14213","R_1S42k4VpFRiFB3X","Male","27","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14214","R_2f2s7m5OFWDoJGQ","Male","43","More than 390000 SEK","12","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14215","R_1gHZZs7Wkuou0e3","Female","40","More than 390000 SEK","11","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14216","R_27yxt7EGgD8aXir","Male","27","195000 SEK - 260000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14217","R_2TzuXkUkKL8miTc","Male","23","260000 SEK - 325000 SEK","9","Sweden","Sweden","Swedish",1,TRUE,TRUE,FALSE,TRUE,"purchased",1,3
"14218","R_2SjpmncmnRejdGJ","Male","46","More than 390000 SEK","16","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14219","R_10HKmXDQPYOzGUH","Male","32","260000 SEK - 325000 SEK","12","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",0,3
"14220","R_2ahSYDJ1OFZepYb","Male","32","More than 390000 SEK","18","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14221","R_3PBqZ3ImhX6Si8c","Male","27","260000 SEK - 325000 SEK","15","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14222","R_3NKB8A6Epnhz7Cb","Male","62","260000 SEK - 325000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14223","R_2YsLIEfiPI5wOrY","Male","32","More than 390000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14224","R_3qajMoojKvgU3wk","Female","24","More than 390000 SEK","15","Sweden","Sweden","Swedish",0,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14225","R_diLSuC1bCfrFK9j","Female","30","260000 SEK - 325000 SEK","12","Sweden","Sweden","Swedish",1,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14226","R_6l3YfGHxDBFZG6t","Female","32","More than 390000 SEK","20","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14227","R_8rb0Drc0fftMT61","Male","36","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14228","R_2s71ejoi74dzhdn","Male","36","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14229","R_1OoyGE1dQBMSjrW","Female","22","Less than 130000 SEK","17","Sweden","Sweden","English",3,TRUE,TRUE,FALSE,FALSE,"purchased",0,0
"14230","R_blbxwizORflQ89z","Male","18","325000 SEK - 390000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14231","R_3imv1Q7uTf4sVrd","Male","33","More than 390000 SEK","18","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14232","R_2aS0iibY5ZWqO9I","Male","25","260000 SEK - 325000 SEK","12","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14233","R_3RlpNzhUZhWU6Tf","Male","28","More than 390000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14234","R_1q38DfPoxOEncQQ","Male","24","260000 SEK - 325000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14235","R_pN1zZxP00pWexAR","Male","39","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14236","R_2VPZMgFhO58OYti","Male","26","More than 390000 SEK","16","Sweden","Sweden","Persian",2,TRUE,TRUE,FALSE,FALSE,"purchased",0,5
"14237","R_1goTb9hDIf0O6IJ","Male","43","More than 390000 SEK","16","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14238","R_2QSXBOeAa7ojvIw","Male","40","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14239","R_2SwtuFjo96jKBjA","Male","31","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14240","R_10SrOkDACQNjIwC","Male","38","325000 SEK - 390000 SEK","20","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14241","R_1IYFaCHvXHYcdb0","Male","20","260000 SEK - 325000 SEK","17","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",1,3
"14242","R_2dMF3DT4XfA1xWs","Male","32","More than 390000 SEK","17","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14243","R_vOYl8efcDX0keat","Male","30","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14244","R_2YVOsgryvpTwtIZ","Male","23","325000 SEK - 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,4
"14245","R_1rvjhzkprrqj0iB","Male","40","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14246","R_0DkAbNR16jqiUF3","Male","41","More than 390000 SEK","14","Sweden","Sweden","Swedish",3,FALSE,TRUE,FALSE,TRUE,"purchased",1,5
"14247","R_tYUsorh4P8fLiNz","Female","30","More than 390000 SEK","15.5","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14248","R_POpcX7khaEhp5Wp","Male","22","195000 SEK - 260000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14249","R_3s0N75Q2sF5DJVo","Male","28","More than 390000 SEK","16","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14250","R_AGxFBOBPIf8E8Lv","Male","32","130000 SEK - 195000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14251","R_1QGTJxtvirxps6W","Male","31","More than 390000 SEK","15","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14252","R_A0PcE2qFStbLRgR","Male","30","More than 390000 SEK","17","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14253","R_3Rap9jnhPSNv3jH","Female","54","325000 SEK - 390000 SEK","13","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,4
"14254","R_2zJelQjlNQtnElO","Non-binary / third gender","22","130000 SEK - 195000 SEK","13","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14255","R_28G74Ro2cFaux22","Male","25","More than 390000 SEK","16","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14256","R_10GJwLvZqKHIPqb","Male","32","More than 390000 SEK","11","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14257","R_2ds8EAI0vZGlhgR","Male","36","More than 390000 SEK","18","Sweden","Sweden","Other",2,TRUE,TRUE,FALSE,FALSE,"purchased",1,5
"14258","R_1XDS7fSLEZDqiIh","Female","33","130000 SEK - 195000 SEK","18","Sweden","Sweden","Swedish",1,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14259","R_xAx6t0zINV8efW9","Female","41","More than 390000 SEK","17","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14260","R_2cwGmEw5GhFNuqo","Male","19","Less than 130000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,0
"14261","R_O42DUwT3IemOBdT","Male","30","More than 390000 SEK","17","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14262","R_1eCCSjsrrCfdU9x","Male","29","More than 390000 SEK","17","Sweden","Sweden","Swedish",4,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14263","R_1IbX1YsREVlecNY","Female","36","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14264","R_1qWkrPugKvsZgL4","Female","36","More than 390000 SEK","11","Sweden","Sweden","Swedish",0,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14265","R_z9hP8HhUc7elfVv","Male","28","More than 390000 SEK","12","Sweden","Sweden","Swedish",2,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14266","R_Xwgz9ufSurbuvO9","Male","29","Less than 130000 SEK","5","Sweden","Sweden","Swedish",4,FALSE,TRUE,FALSE,TRUE,"purchased",1,0
"14267","R_31dyrPDW7sotXYl","Male","32","More than 390000 SEK","18","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,5
"14268","R_2ze7B20csFplaSz","Male","21","More than 390000 SEK","14","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14269","R_24j8VtywnrZJAnj","Male","27","195000 SEK - 260000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,2
"14270","R_p9JglSmegszsdLr","Female","66","More than 390000 SEK","13","Sweden","Sweden","Romanian",3,FALSE,TRUE,FALSE,FALSE,"purchased",0,5
"14271","R_rr1qzyrygMUhA41","Male","22","130000 SEK - 195000 SEK","9","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",1,1
"14272","R_1mFzVI8STH5T3Rb","Male","26","130000 SEK - 195000 SEK","19","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,1
"14273","R_dd9kAmRMrrW3H3P","Male","49","More than 390000 SEK","17","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,5
"14274","R_1esLMAY64VvlNb4","Male","30","260000 SEK - 325000 SEK","12","Sweden","Sweden","Swedish",3,TRUE,TRUE,FALSE,TRUE,"purchased",0,3
"14275","R_Bs2oKhfVi0Qmnzr","Female","45","More than 390000 SEK","18","Sweden","Sweden","Other",3,TRUE,TRUE,FALSE,FALSE,"purchased",1,5
